                                                                                                                                                                                                                               0.806 0.746 0.693 0.646
                                                                                                                                                                                                                               0.810 0.750 0.697 0.650
                                                                                                                                                                                                                               0.815 0.754 0.701 0.653
                                                                                                                                                                                                                               0.819 0.758 0.704 0.657
                                                                                                                                                                                                                               0.823 0.762 0.708 0.660
                                                                                                                                                                                                                               0.828 0.766 0.712 0.663
                                                                                                                                                                                                                                     0.770 0.715 0.667
                                                                                                                                                                                                                                     0.774 0.719 0.670
                                                                                                                                                                                                                                     0.778 0.722 0.673
                                                                                                                                                                                                                                     0.782 0.726 0.677
                                                                                                                                                                                                                                     0.786 0.730 0.680
                                                                                                                                                                                                                                     0.790 0.733 0.683
                                                                                                                                                                                                                                           0.737 0.687
                                                                                                                                                                                                                                           0.740 0.690
                                                                                                                                                                                                                                           0.744 0.693
                                                                                                                                                                                                                                           0.748 0.697
                                                                                                                                                                                                                                           0.751 0.700
                                                                                                                                                                                                                                           0.755 0.703
                                                                                                                                                                                                                                                 0.706
                                                                                                                                                                                                                                                 0.710
                                                                                                                                                                                                                                                 0.713
                                                                                                                                                                                                                                                 0.716
                                                                                                                                                                                                                                                 0.719
                                                                                                                                                                                                                                                 0.722
                                                                                                                                                                                                                                                 0.726
